ReviewNo,JJP,RBP,JJN,RBN,Polarity,New_sentiment,WordCount,Sentiment
3825,0,0,2,0,-0.320833333,neg,47,Negative
3826,4,0,3,0,0.511458333,pos,82,Positive
3827,4,1,5,2,0.083741138,pos,141,Neutral
3828,0,0,2,0,0.45,pos,45,Positive
3829,7,0,4,0,1.053363095,pos,191,Positive
3830,0,0,0,0,0.473363095,pos,68,Positive
3831,0,0,2,1,0.139583333,pos,44,Neutral
3832,3,1,3,1,-0.4425,neg,125,Negative
3833,1,1,0,0,0.860416667,pos,63,Positive
3834,0,0,2,0,-0.674107143,neg,87,Negative
3835,2,0,2,1,-1.185714286,neg,108,Negative
3836,7,3,1,0,2.830010823,pos,79,Positive
3837,8,4,5,0,4.940434704,pos,413,Positive
3838,1,2,9,3,2.4075,pos,210,Positive
3839,0,0,2,1,-0.395,neg,28,Negative
3840,1,0,4,0,-1.331944444,neg,68,Negative
3841,9,2,5,0,1.922575758,pos,176,Positive
3842,5,0,5,1,1,pos,130,Positive
3843,6,1,1,0,1.798611111,pos,75,Positive
3844,3,1,7,2,-2.130378788,neg,88,Negative
3845,2,0,2,0,-0.643888889,neg,93,Negative
3846,2,1,1,0,1.5125,pos,62,Positive
3847,6,0,7,3,-1.939583333,neg,119,Negative
3848,1,1,1,0,1.264166667,pos,98,Positive
3849,5,0,0,0,0.737406205,pos,206,Positive
3850,0,0,3,1,0.01,pos,50,Neutral
3851,9,3,0,0,3.231316138,pos,84,Positive
3852,1,1,9,0,-1.738106061,neg,153,Negative
3853,1,0,0,0,1.85,pos,35,Positive
3854,2,2,3,0,1.073723291,pos,129,Positive
3855,14,1,4,0,4.128968254,pos,260,Positive
3856,10,8,13,5,0.2904884,pos,253,Positive
3857,2,5,3,1,-0.36375,neg,97,Negative
3858,1,1,0,0,1.183333333,pos,31,Positive
3859,6,1,0,0,1.786458333,pos,76,Positive
3860,4,3,1,0,0.545267857,pos,98,Positive
3861,3,1,2,0,1.349404762,pos,60,Positive
3862,1,0,1,0,0.975,pos,34,Positive
3863,2,2,2,1,1.490063131,pos,119,Positive
3864,1,2,1,0,0.175,pos,36,Neutral
3865,8,2,6,0,1.264259259,pos,266,Positive
3866,2,0,8,2,0.332395382,pos,350,Positive
3867,6,0,1,0,1.270833333,pos,93,Positive
3868,9,6,15,3,1.943149737,pos,440,Positive
3869,9,1,4,1,0.460055861,pos,204,Positive
3870,9,0,0,0,0.866494709,pos,162,Positive
3871,5,1,0,0,0.354166667,pos,100,Positive
3872,6,1,3,0,3.266098485,pos,97,Positive
3873,4,2,3,0,-0.27753663,neg,86,Negative
3874,4,1,4,2,0.491706349,pos,232,Positive
3875,6,4,2,0,1.457762897,pos,158,Positive
3876,16,10,1,1,10.33328373,pos,299,Positive
3877,4,1,3,2,1.724294872,pos,101,Positive
3878,6,2,2,1,2.455,pos,189,Positive
3879,2,0,1,1,0.754166667,pos,29,Positive
3880,1,2,2,0,0.042361111,pos,59,Neutral
3881,1,2,2,0,0.315277778,pos,82,Positive
3882,5,0,2,0,2.185281385,pos,145,Positive
3883,5,5,4,0,1.246428571,pos,183,Positive
3884,5,2,4,2,-0.344814815,neg,184,Negative
3885,3,0,0,0,0.850817873,pos,78,Positive
3886,6,1,1,0,1.557566799,pos,145,Positive
3887,3,0,0,0,2.43,pos,34,Positive
3888,1,2,3,0,0.601111111,pos,74,Positive
3889,17,7,10,2,8.486527778,pos,571,Positive
3890,5,0,8,2,0.758639971,pos,185,Positive
3891,7,4,9,2,-2.473571429,neg,342,Negative
3892,2,0,0,1,1.625,pos,28,Positive
3893,0,0,5,2,-4.930456349,neg,118,Negative
3894,4,1,0,0,3.03,pos,69,Positive
3895,0,0,1,0,-0.037239583,neg,18,Neutral
3896,2,0,4,1,-0.208333333,neg,90,Negative
3897,0,0,0,0,0.758838384,pos,77,Positive
3898,1,0,1,1,0.366666667,pos,58,Positive
3899,3,0,1,0,0.509722222,pos,71,Positive
3900,2,8,2,0,4.733333333,pos,98,Positive
3901,2,0,1,1,0.360185185,pos,59,Positive
3902,14,5,8,1,3.316170635,pos,339,Positive
3903,4,4,14,2,-0.574501413,neg,345,Negative
3904,8,2,0,1,2.120833333,pos,149,Positive
3905,5,0,0,0,2.164285714,pos,85,Positive
3906,2,2,5,0,-1.305952381,neg,61,Negative
3907,6,4,2,1,2.185119048,pos,108,Positive
3908,2,1,4,1,0.747784993,pos,141,Positive
3909,0,0,0,0,-0.193939394,neg,90,Neutral
3910,0,0,1,0,0.092791005,pos,57,Neutral
3911,0,0,2,0,0.326388889,pos,83,Positive
3912,2,1,5,0,0.080735931,pos,73,Neutral
3913,6,0,3,0,1.889077381,pos,103,Positive
3914,1,0,1,0,0.768452381,pos,109,Positive
3915,3,0,4,1,0.293703704,pos,132,Positive
3916,1,0,1,0,-0.010208333,neg,72,Neutral
3917,1,1,4,2,-0.773333333,neg,100,Negative
3918,1,0,1,1,0.319047619,pos,71,Positive
3919,1,1,2,1,0.333333333,pos,51,Positive
3920,4,1,3,1,1.048806818,pos,180,Positive
3921,7,3,1,0,3.402299784,pos,125,Positive
3922,3,2,0,0,2.746666667,pos,141,Positive
3923,4,1,0,0,1.516666667,pos,81,Positive
3924,4,1,2,0,2.187972222,pos,86,Positive
3925,5,3,8,3,0.802208243,pos,202,Positive
3926,3,1,1,0,-0.045984848,neg,102,Neutral
3927,0,0,4,0,-0.344444444,neg,50,Negative
3928,4,1,4,0,1.461078042,pos,99,Positive
3929,9,1,3,2,1.706071429,pos,164,Positive
3930,2,0,5,0,-0.594107143,neg,160,Negative
3931,4,0,1,1,1.341641414,pos,50,Positive
3932,0,0,0,0,-0.09,neg,29,Neutral
3933,3,3,0,0,3.133333333,pos,60,Positive
3934,4,0,8,3,0.027493687,pos,174,Neutral
3935,5,1,0,0,3.141666667,pos,82,Positive
3936,1,0,3,0,-0.670833333,neg,69,Negative
3937,1,0,0,0,0.588888889,pos,81,Positive
3938,1,1,3,0,0.90530303,pos,142,Positive
3939,9,1,10,0,2.039610733,pos,609,Positive
3940,2,0,2,0,1.583333333,pos,112,Positive
3941,0,1,0,0,0.875,pos,30,Positive
3942,3,1,1,0,0.348263889,pos,111,Positive
3943,8,3,2,2,1.590704365,pos,226,Positive
3944,1,0,3,0,-0.362337662,neg,56,Negative
3945,0,0,2,0,1.008333333,pos,71,Positive
3946,0,2,0,0,0.625,pos,70,Positive
3947,2,0,8,0,-1.744444444,neg,98,Negative
3948,7,3,14,1,-0.745029762,neg,429,Negative
3949,4,1,0,1,0.805888889,pos,81,Positive
3950,0,0,1,0,-0.675,neg,25,Negative
3951,2,0,1,1,2.194444444,pos,94,Positive
3952,5,1,4,0,0.519356061,pos,178,Positive
3953,2,6,3,0,0.795793651,pos,174,Positive
3954,4,0,1,1,0.910833333,pos,93,Positive
3955,1,0,2,0,-0.001421958,neg,72,Neutral
3956,1,2,1,0,-0.291011905,neg,152,Negative
3957,4,6,2,1,1.391792929,pos,170,Positive
3958,2,1,5,0,0.425286596,pos,161,Positive
3959,1,0,3,1,0.128311688,pos,67,Neutral
3960,3,0,1,0,1.733333333,pos,80,Positive
3961,6,1,5,1,0.611448413,pos,209,Positive
3962,6,1,3,0,0.693229167,pos,101,Positive
3963,1,0,1,0,-0.201354167,neg,77,Negative
3964,4,0,0,1,1.0425,pos,27,Positive
3965,0,0,11,2,-2.775595238,neg,74,Negative
3966,2,2,3,1,0.307380952,pos,94,Positive
3967,1,0,1,0,-0.033333333,neg,22,Neutral
3968,2,1,5,1,-1.275480769,neg,110,Negative
3969,4,0,4,2,-0.503373016,neg,103,Negative
3970,1,0,1,0,3.016666667,pos,85,Positive
3971,0,1,2,0,-0.719047619,neg,44,Negative
3972,0,0,1,0,0.057777778,pos,32,Neutral
3973,3,0,0,0,2.70625,pos,52,Positive
3974,4,3,2,1,2.695892857,pos,161,Positive
3975,1,3,2,0,1.152518849,pos,74,Positive
3976,8,8,11,0,0.045357143,pos,161,Neutral
3977,4,1,1,3,-1.039900794,neg,109,Negative
3978,1,0,4,0,-1.6,neg,62,Negative
3979,1,1,7,1,-1.564423077,neg,100,Negative
3980,1,0,4,2,-0.521875,neg,43,Negative
3981,3,4,5,1,2.220416667,pos,225,Positive
3982,1,1,1,1,0.025420875,pos,83,Neutral
3983,2,1,1,0,0.440238095,pos,67,Positive
3984,3,0,0,0,1.037121212,pos,101,Positive
3985,5,1,8,4,-0.663854167,neg,179,Negative
3986,1,4,5,0,0.61,pos,122,Positive
3987,1,0,0,0,0.95,pos,26,Positive
3988,2,0,4,0,0.263043155,pos,71,Positive
3989,1,0,1,1,-0.7,neg,44,Negative
3990,1,1,2,0,0.105456349,pos,39,Neutral
3991,2,2,0,0,1.675793651,pos,97,Positive
3992,0,1,6,0,-1.2,neg,60,Negative
3993,2,1,1,1,-0.465661376,neg,108,Negative
3994,12,2,8,0,4.142619048,pos,205,Positive
3995,8,5,2,0,1.990991162,pos,221,Positive
3996,2,1,5,0,1.801428571,pos,173,Positive
3997,0,0,1,0,-0.85,neg,33,Negative
3998,2,0,3,0,0.573590067,pos,191,Positive
3999,9,1,6,1,2.273710317,pos,295,Positive
4000,2,1,1,0,1.457242063,pos,72,Positive
4001,6,1,2,0,2.371577381,pos,132,Positive
4002,3,1,0,0,0.715333333,pos,42,Positive
4003,2,0,0,0,0.725,pos,31,Positive
4004,1,0,4,0,-0.14484127,neg,70,Neutral
4005,5,1,1,0,1.153125,pos,71,Positive
4006,6,1,10,1,1.3,pos,221,Positive
4007,8,1,1,0,4.483333333,pos,120,Positive
4008,0,0,0,0,0.0875,pos,19,Neutral
4009,6,0,1,0,3.135714286,pos,99,Positive
4010,3,1,0,0,1.955555556,pos,67,Positive
4011,9,2,0,0,6.096130952,pos,100,Positive
4012,5,2,2,0,1.333333333,pos,74,Positive
4013,8,0,2,0,1.456406926,pos,201,Positive
4014,4,1,4,0,0.766349206,pos,112,Positive
4015,2,2,0,0,0.8,pos,84,Positive
4016,0,0,4,2,-0.5125,neg,60,Negative
4017,3,0,5,1,0.454345238,pos,167,Positive
4018,3,0,3,0,1.088095238,pos,101,Positive
4019,11,1,5,1,3.283234127,pos,322,Positive
4020,0,0,6,0,-0.391666667,neg,69,Negative
4021,4,3,7,1,0.685324675,pos,206,Positive
4022,5,0,0,0,1.258333333,pos,53,Positive
4023,1,0,2,0,0.741666667,pos,38,Positive
4024,1,0,5,0,0.117278912,pos,87,Neutral
4025,2,1,1,0,2.434702381,pos,105,Positive
4026,2,0,2,0,1.456706349,pos,109,Positive
4027,3,0,3,1,1.131666667,pos,69,Positive
4028,10,3,3,2,0.498905539,pos,210,Positive
4029,10,2,7,2,2.394791667,pos,361,Positive
4030,0,1,2,0,0.208333333,pos,43,Positive
4031,1,0,2,1,0.677777778,pos,114,Positive
4032,4,1,9,1,-0.172083333,neg,385,Neutral
4033,4,4,11,1,-0.256984127,neg,133,Negative
4034,2,2,1,0,1.791666667,pos,76,Positive
4035,0,1,2,0,0.352380952,pos,29,Positive
4036,1,1,4,0,0.400793651,pos,118,Positive
4037,4,3,0,0,3.648863636,pos,171,Positive
4038,3,0,4,1,0.595277778,pos,79,Positive
4039,2,5,2,0,0.812847222,pos,124,Positive
4040,6,3,0,0,3.470333333,pos,93,Positive
4041,4,2,9,0,0.054427609,pos,132,Neutral
4042,6,1,1,0,2.52125,pos,86,Positive
4043,7,6,10,3,1.738253968,pos,299,Positive
4044,0,0,2,1,-2.654761905,neg,75,Negative
4045,0,0,2,0,-1.4,neg,39,Negative
4046,4,1,0,0,0.963756614,pos,57,Positive
4047,0,0,0,0,-0.05,neg,25,Neutral
4048,1,1,10,0,-3.563095238,neg,98,Negative
4049,6,3,6,0,0.911686508,pos,221,Positive
4050,6,0,2,0,1.571666667,pos,80,Positive
4051,2,0,2,0,0.44007992,pos,81,Positive
4052,4,3,1,0,0.786111111,pos,59,Positive
4053,5,2,0,0,1.315277778,pos,97,Positive
4054,3,0,3,0,0.039930556,pos,96,Neutral
4055,14,6,6,0,5.463088925,pos,305,Positive
4056,5,2,6,1,0.852083333,pos,146,Positive
4057,9,1,3,0,2.674107143,pos,114,Positive
4058,1,1,5,1,-2.333333333,neg,97,Negative
4059,7,0,0,0,1.148888889,pos,74,Positive
4060,4,2,3,1,-0.42827381,neg,145,Negative
4061,3,1,2,1,1.477083333,pos,74,Positive
4062,20,4,7,0,2.198555839,pos,291,Positive
4063,2,1,3,0,0.89625,pos,137,Positive
4064,1,0,4,0,0.672777778,pos,101,Positive
4065,2,2,4,0,-0.099599359,neg,114,Neutral
4066,0,3,3,1,-0.981575369,neg,138,Negative
4067,8,1,0,0,5.633333333,pos,68,Positive
4068,0,2,2,1,-0.457465278,neg,77,Negative
4069,2,1,11,2,-5.079047619,neg,387,Negative
4070,9,2,2,0,2.208300265,pos,308,Positive
4071,2,1,1,1,0.806904762,pos,62,Positive
4072,3,0,4,0,-0.659090909,neg,84,Negative
4073,1,0,1,0,0.733333333,pos,80,Positive
4074,5,3,10,2,0.459415584,pos,171,Positive
4075,2,2,2,0,1.634848485,pos,72,Positive
4076,23,6,11,0,5.553688973,pos,542,Positive
4077,2,0,1,0,0.483333333,pos,71,Positive
4078,3,1,4,0,-0.566071429,neg,84,Negative
4079,5,0,3,0,2.666805556,pos,84,Positive
4080,0,0,0,0,0.5,pos,48,Positive
4081,5,2,0,0,1.297083333,pos,60,Positive
4082,2,0,2,1,1.211666667,pos,43,Positive
4083,6,1,3,0,1.522685185,pos,162,Positive
4084,13,3,0,1,4.187222222,pos,166,Positive
4085,1,0,1,0,0.53,pos,73,Positive
4086,3,1,2,0,1.931904762,pos,81,Positive
4087,4,0,1,1,2.725,pos,85,Positive
4088,3,3,1,0,1.478571429,pos,104,Positive
4089,11,5,3,0,2.66077381,pos,175,Positive
4090,2,0,1,0,1.117619048,pos,114,Positive
4091,0,0,6,0,-1.905555556,neg,43,Negative
4092,2,2,1,0,2.875,pos,66,Positive
4093,5,0,0,0,4.579444444,pos,75,Positive
4094,0,0,0,0,0.656388889,pos,81,Positive
4095,3,4,2,1,3.214962121,pos,151,Positive
4096,1,0,8,1,-1.497321429,neg,78,Negative
4097,1,1,1,0,0.270833333,pos,131,Positive
4098,5,2,5,1,-0.303333333,neg,87,Negative
4099,2,1,5,0,-2.500297619,neg,111,Negative
4100,3,1,7,2,-2.558333333,neg,233,Negative
4101,8,0,4,3,3.252341871,pos,211,Positive
4102,0,1,0,1,0.348863636,pos,83,Positive
4103,3,1,8,3,-0.250634921,neg,240,Negative
4104,0,0,3,0,-2.05,neg,51,Negative
4105,3,2,1,0,0.923021886,pos,67,Positive
4106,1,1,1,0,1.096406926,pos,71,Positive
4107,0,0,3,0,-1.436904762,neg,64,Negative
4108,5,0,0,0,2.403571429,pos,74,Positive
4109,2,2,5,1,-1.750768849,neg,87,Negative
4110,6,0,1,0,1.273809524,pos,119,Positive
4111,9,4,12,2,-1.5354375,neg,188,Negative
4112,2,0,0,0,0.1625,pos,90,Neutral
4113,3,3,3,1,1.235366162,pos,271,Positive
4114,5,5,5,0,-0.065524892,neg,140,Neutral
4115,10,5,2,1,2.463368687,pos,244,Positive
4116,3,2,1,0,2.190936147,pos,112,Positive
4117,4,0,6,2,0.975974858,pos,228,Positive
4118,7,3,0,0,0.27031746,pos,73,Positive
4119,2,0,1,0,0.112121212,pos,46,Neutral
4120,1,0,1,2,-0.045238095,neg,60,Neutral
4121,1,0,1,0,0.383333333,pos,34,Positive
4122,7,3,8,0,2.337916667,pos,130,Positive
4123,1,1,3,0,-0.03234127,neg,55,Neutral
4124,6,1,0,0,0.40625,pos,95,Positive
4125,2,0,4,2,-0.765,neg,81,Negative
4126,2,0,1,1,0.739444444,pos,101,Positive
4127,3,2,1,2,-0.465416667,neg,80,Negative
4128,4,6,2,0,1.438988095,pos,130,Positive
4129,2,1,5,0,-1.895833333,neg,56,Negative
4130,2,2,2,1,-0.377777778,neg,120,Negative
4131,0,1,1,0,-0.141666667,neg,71,Neutral
4132,2,0,6,0,-0.917460317,neg,176,Negative
4133,1,3,1,0,1.370833333,pos,79,Positive
4134,3,3,15,2,-1.00935582,neg,242,Negative
4135,8,7,3,1,1.686944444,pos,280,Positive
4136,2,0,7,0,-1.192261905,neg,65,Negative
4137,7,3,12,6,1.56869709,pos,324,Positive
4138,5,2,2,1,2.748214286,pos,74,Positive
4139,3,1,0,0,0.858333333,pos,73,Positive
4140,6,0,8,0,0.2025,pos,157,Positive
4141,3,2,2,0,0.394090909,pos,65,Positive
4142,0,2,1,0,0.023333333,pos,66,Neutral
4143,10,6,3,1,1.972154882,pos,174,Positive
4144,2,5,4,0,1.881498016,pos,172,Positive
4145,5,2,4,0,0.755884548,pos,179,Positive
4146,2,1,5,2,-0.960643939,neg,136,Negative
4147,7,6,3,0,6.325,pos,165,Positive
4148,2,2,4,2,0.416666667,pos,103,Positive
4149,2,0,0,0,0.808333333,pos,103,Positive
4150,5,0,5,2,3.314513889,pos,171,Positive
4151,4,1,3,0,0.903535354,pos,110,Positive
4152,9,10,13,1,3.227074315,pos,588,Positive
4153,2,2,3,0,0.033333333,pos,76,Neutral
4154,3,0,2,0,1.261111111,pos,66,Positive
4155,4,2,8,0,-0.025997475,neg,296,Neutral
4156,6,0,0,0,2.27,pos,101,Positive
4157,3,2,0,0,1.436111111,pos,50,Positive
4158,4,1,8,0,-0.062599206,neg,215,Neutral
4159,5,2,8,1,-0.978541667,neg,180,Negative
4160,4,0,1,0,1.766666667,pos,96,Positive
4161,4,0,2,1,2.0025,pos,163,Positive
4162,3,0,4,1,1.200654762,pos,155,Positive
4163,7,3,5,0,0.960197511,pos,284,Positive
4164,2,0,2,0,1.278645833,pos,94,Positive
4165,1,2,2,0,0.063852814,pos,55,Neutral
4166,5,1,3,1,0.324223485,pos,206,Positive
4167,3,2,1,0,0.40671627,pos,66,Positive
4168,0,2,0,0,1.242857143,pos,26,Positive
4169,0,0,4,0,-0.872916667,neg,57,Negative
4170,3,0,3,0,0.987811355,pos,90,Positive
4171,5,3,1,1,3.04,pos,122,Positive
4172,8,3,2,1,1.834436813,pos,127,Positive
4173,4,0,1,1,0.958333333,pos,60,Positive
4174,13,4,2,1,6.284007937,pos,310,Positive
4175,4,3,7,2,1.752276936,pos,368,Positive
4176,2,0,0,0,0.711022727,pos,49,Positive
4177,3,1,2,0,1.089285714,pos,63,Positive
4178,0,0,0,0,1.433333333,pos,71,Positive
4179,4,3,0,0,2.402380952,pos,103,Positive
4180,2,3,2,0,1.148333333,pos,39,Positive
4181,11,3,4,1,3.182589286,pos,223,Positive
4182,5,2,9,0,0.903291847,pos,227,Positive
4183,2,1,0,0,0.579166667,pos,29,Positive
4184,3,2,4,0,-0.605790043,neg,65,Negative
4185,0,1,1,0,0.681388889,pos,76,Positive
4186,1,0,2,0,2.78E-17,pos,31,Neutral
4187,14,4,6,1,2.874047619,pos,277,Positive
4188,6,1,7,1,-0.980353535,neg,190,Negative
4189,1,3,6,0,-0.05,neg,88,Neutral
4190,11,5,2,0,1.794543651,pos,231,Positive
4191,3,2,0,0,1.736111111,pos,115,Positive
4192,5,2,3,0,0.836111111,pos,81,Positive
4193,5,0,8,4,-0.299,neg,122,Negative
4194,5,4,4,1,3.005833333,pos,164,Positive
4195,5,4,6,0,-2.307638889,neg,188,Negative
4196,4,0,8,0,0.84827381,pos,231,Positive
4197,7,4,0,0,4.367121212,pos,148,Positive
4198,1,7,3,0,0.420337302,pos,121,Positive
4199,3,2,1,1,0.617162698,pos,65,Positive
4200,3,0,0,0,1.195,pos,28,Positive
4201,4,2,1,0,1.570833333,pos,59,Positive
4202,6,0,2,0,2.479166667,pos,63,Positive
4203,1,1,0,0,0.895833333,pos,54,Positive
4204,2,1,0,0,-0.386297671,neg,146,Negative
4205,7,3,7,0,1.983939394,pos,327,Positive
4206,6,1,0,1,1.101884921,pos,146,Positive
4207,3,4,3,3,0.651488095,pos,190,Positive
4208,1,1,0,0,1.173333333,pos,122,Positive
4209,2,0,3,0,0.055416667,pos,78,Neutral
4210,4,1,4,0,1.72224026,pos,73,Positive
4211,18,2,2,1,3.959424603,pos,482,Positive
4212,0,0,0,1,0.380952381,pos,65,Positive
4213,2,1,0,0,1.620238095,pos,32,Positive
4214,1,0,2,0,0.334848485,pos,83,Positive
4215,2,4,4,0,-0.041212121,neg,120,Neutral
4216,2,0,4,0,-0.257142857,neg,65,Negative
4217,1,1,1,0,0.536666667,pos,132,Positive
4218,0,1,7,0,0.010952381,pos,96,Neutral
4219,0,0,1,0,-1.818888889,neg,59,Negative
4220,22,4,8,6,7.337441077,pos,498,Positive
4221,9,2,16,2,0.988094197,pos,327,Positive
4222,4,2,0,0,0.332692308,pos,114,Positive
4223,5,0,1,0,1.455555556,pos,133,Positive
4224,1,0,0,0,1.202083333,pos,51,Positive
4225,0,0,0,0,0.638888889,pos,25,Positive
4226,2,3,2,0,2.498611111,pos,94,Positive
4227,0,0,0,3,-0.852272727,neg,78,Negative
4228,4,0,2,0,2.308267045,pos,121,Positive
4229,4,4,8,0,0.066666667,pos,147,Neutral
4230,3,0,0,0,1.175,pos,55,Positive
4231,2,3,3,3,0.060047619,pos,82,Neutral
4232,5,0,3,0,0.103174603,pos,158,Neutral
4233,0,0,2,1,-1.358333333,neg,26,Negative
4234,2,1,2,0,-0.333333333,neg,74,Negative
4235,8,0,1,0,3.251363636,pos,85,Positive
4236,8,1,1,0,1.496428571,pos,103,Positive
4237,5,1,0,1,1.13218254,pos,193,Positive
4238,0,0,1,0,-0.246428571,neg,20,Negative
4239,1,0,0,0,0.218611111,pos,81,Positive
4240,4,0,1,0,4.388541667,pos,84,Positive
4241,8,2,2,0,2.448941799,pos,242,Positive
4242,2,2,0,0,1.570833333,pos,37,Positive
4243,2,1,1,0,0.207993197,pos,106,Positive
4244,7,1,0,0,0.974166667,pos,59,Positive
4245,2,0,0,0,0.152604167,pos,150,Neutral
4246,1,0,4,1,-1.066666667,neg,103,Negative
4247,1,2,0,0,0.25,pos,47,Positive
4248,3,2,0,0,1.731865079,pos,53,Positive
4249,2,0,4,0,-1.739109848,neg,120,Negative
4250,3,1,2,0,-0.531150794,neg,78,Negative
4251,3,0,2,0,1.060625,pos,142,Positive
4252,9,0,0,0,1.452222222,pos,80,Positive
4253,1,0,0,0,-0.455833333,neg,53,Negative
4254,0,0,3,0,-1.6425,neg,121,Negative
4255,16,3,4,1,5.874047619,pos,335,Positive
4256,0,1,0,0,-0.25,neg,49,Negative
4257,4,2,4,0,0.167395833,pos,114,Neutral
4258,1,1,6,1,2.263809524,pos,178,Positive
4259,0,2,1,0,-0.611309524,neg,59,Negative
4260,6,1,2,0,1.651785714,pos,79,Positive
4261,2,0,1,0,1.754444444,pos,106,Positive
4262,4,0,2,0,1.882556217,pos,115,Positive
4263,6,0,5,1,0.960192308,pos,279,Positive
4264,4,7,8,3,0.528204365,pos,228,Positive
4265,2,0,0,0,1.330555556,pos,66,Positive
4266,3,1,1,1,0.763888889,pos,80,Positive
4267,4,0,5,0,-0.504892677,neg,213,Negative
4268,3,0,2,0,1.391166667,pos,117,Positive
4269,11,3,10,2,1.613665825,pos,558,Positive
4270,3,1,0,0,0.747777778,pos,91,Positive
4271,2,2,3,0,0.414339411,pos,183,Positive
4272,3,2,1,1,1.595833333,pos,77,Positive
4273,4,0,13,0,-1.416984127,neg,157,Negative
4274,1,1,8,0,0.194242424,pos,207,Neutral
4275,0,0,2,1,0.616666667,pos,68,Positive
4276,0,2,3,0,0.45281746,pos,65,Positive
4277,2,0,2,0,0.757537879,pos,94,Positive
4278,4,2,8,1,0.708085317,pos,144,Positive
4279,3,0,0,0,2.445454545,pos,28,Positive
4280,3,3,0,0,4.5,pos,66,Positive
4281,3,1,4,0,-1.2775,neg,67,Negative
4282,3,2,1,0,0.663257576,pos,119,Positive
4283,4,0,0,0,1.480555556,pos,51,Positive
4284,1,0,5,1,-0.99125,neg,88,Negative
4285,1,0,3,0,-0.375,neg,53,Negative
4286,2,0,1,1,-0.000416667,neg,66,Neutral
4287,2,0,2,1,0.715530303,pos,58,Positive
4288,3,0,0,0,0.227380952,pos,74,Positive
4289,7,3,12,1,3.231780303,pos,343,Positive
4290,3,2,1,0,1.766022727,pos,126,Positive
4291,4,3,4,2,1.648888889,pos,129,Positive
4292,1,0,1,0,0.766666667,pos,55,Positive
4293,5,5,4,1,-0.47037037,neg,111,Negative
4294,0,0,4,0,-1.516666667,neg,94,Negative
4295,5,3,10,0,0.355714286,pos,173,Positive
4296,3,0,3,0,-0.058730159,neg,119,Neutral
4297,6,2,12,0,0.52371627,pos,306,Positive
4298,2,2,2,1,1.552777778,pos,67,Positive
4299,5,2,1,0,-0.438791667,neg,155,Negative
4300,3,0,1,0,0.417261905,pos,109,Positive
4301,3,0,1,0,1.532142857,pos,61,Positive
4302,1,0,0,0,0.037619048,pos,80,Neutral
4303,10,2,5,0,1.918015873,pos,422,Positive
4304,1,0,0,0,0.225,pos,14,Positive
4305,2,0,0,0,0.858333333,pos,48,Positive
4306,18,6,13,4,3.67335107,pos,424,Positive
4307,5,3,3,0,2.796706349,pos,245,Positive
4308,2,1,8,2,-0.163333333,neg,111,Neutral
4309,4,0,0,0,2.75,pos,76,Positive
4310,2,0,2,0,0.700284091,pos,41,Positive
4311,1,0,3,0,-0.574404762,neg,37,Negative
4312,9,1,2,0,1.279166667,pos,102,Positive
4313,2,0,0,0,0.525729167,pos,62,Positive
4314,6,1,0,2,1.248511905,pos,152,Positive
4315,4,3,1,0,2.075,pos,77,Positive
4316,7,1,11,0,-0.314880952,neg,178,Negative
4317,2,2,5,3,0.074027778,pos,109,Neutral
4318,3,1,4,0,-0.131708333,neg,68,Neutral
4319,1,2,0,0,2.005555556,pos,42,Positive
4320,1,0,4,0,-0.780555556,neg,92,Negative
4321,4,3,2,0,1.718939394,pos,83,Positive
4322,2,0,1,0,0.95776644,pos,53,Positive
4323,4,1,0,0,0.5375,pos,78,Positive
4324,1,1,8,2,-1.73125,neg,107,Negative
4325,5,2,0,0,1.654285714,pos,70,Positive
4326,9,1,4,0,0.932954545,pos,274,Positive
4327,10,0,0,0,4.289502165,pos,155,Positive
4328,10,3,7,0,-1.887777778,neg,211,Negative
4329,3,1,5,1,0.825569986,pos,140,Positive
4330,1,1,0,0,1.458333333,pos,32,Positive
4331,0,2,3,0,-0.333333333,neg,80,Negative
4332,2,0,1,0,0.866666667,pos,70,Positive
4333,0,2,4,0,-0.920833333,neg,66,Negative
4334,0,0,1,0,0.587202381,pos,83,Positive
4335,9,0,7,3,-0.000833333,neg,201,Neutral
4336,5,3,1,0,3.69375,pos,143,Positive
4337,2,2,0,0,1.025,pos,62,Positive
4338,6,4,11,0,-0.186824495,neg,439,Neutral
4339,2,1,2,0,0.118333333,pos,81,Neutral
4340,1,0,2,0,-0.121548822,neg,58,Neutral
4341,4,1,6,0,0.777002165,pos,107,Positive
4342,3,2,1,1,1.35,pos,88,Positive
4343,0,2,0,0,0.608333333,pos,52,Positive
4344,3,4,9,3,-2.074543651,neg,329,Negative
4345,1,1,7,0,-1.067992567,neg,77,Negative
4346,2,4,0,0,1.419047619,pos,35,Positive
4347,0,0,3,0,-0.708571429,neg,70,Negative
4348,4,2,1,0,2.502380952,pos,81,Positive
4349,3,1,4,1,-0.241071429,neg,115,Negative
4350,2,0,0,1,2.307142857,pos,27,Positive
4351,5,3,0,0,2.668571429,pos,100,Positive
4352,4,2,6,1,1.437840136,pos,154,Positive
4353,14,8,17,0,5.280979853,pos,435,Positive
4354,2,0,1,0,0.286111111,pos,28,Positive
4355,0,0,0,2,0.739880952,pos,66,Positive
4356,1,0,0,0,1.4,pos,23,Positive
4357,7,5,1,0,2.3103125,pos,131,Positive
